code,year,jiscode,region,city_category,pop,finance_index,expenditure,expenditure_social_welfare,lfp_male,lfp_female,olfp_male,oldp_female,lfp_rate_female,expenditure_social_welfare_rate
2015100000 ,2015 ,40344 ,福岡県 須恵町,3 ,27263 ,1 ,86 ,34 ,7582 ,5625 ,3035 ,6073 ,0.48085 ,0.39603 
2015100000 ,2015 ,40345 ,福岡県 新宮町,3 ,30344 ,1 ,135 ,34 ,8224 ,6027 ,2751 ,5885 ,0.50596 ,0.25093 
2015100000 ,2015 ,40348 ,福岡県 久山町,3 ,8225 ,1 ,44 ,10 ,2261 ,1742 ,968 ,1861 ,0.48349 ,0.23059 
2015100000 ,2015 ,40349 ,福岡県 粕屋町,3 ,45360 ,1 ,140 ,52 ,14013 ,9700 ,3802 ,8921 ,0.52092 ,0.37178 
2015100000 ,2015 ,40381 ,福岡県 芦屋町,3 ,14208 ,0 ,82 ,19 ,4097 ,2816 ,1793 ,3317 ,0.45916 ,0.23293 
2015100000 ,2015 ,40382 ,福岡県 水巻町,3 ,28997 ,1 ,94 ,37 ,7248 ,5721 ,3817 ,7400 ,0.43602 ,0.39061 
2015100000 ,2015 ,40383 ,福岡県 岡垣町,3 ,31580 ,1 ,101 ,36 ,7869 ,6181 ,4326 ,8236 ,0.42873 ,0.36183 
2015100000 ,2015 ,40384 ,福岡県 遠賀町,3 ,18877 ,1 ,76 ,25 ,4891 ,3900 ,2464 ,4509 ,0.46379 ,0.33157 
2015100000 ,2015 ,40401 ,福岡県 小竹町,3 ,7810 ,0 ,53 ,13 ,1933 ,1413 ,1243 ,2311 ,0.37943 ,0.24482 
2015100000 ,2015 ,40402 ,福岡県 鞍手町,3 ,16007 ,0 ,75 ,24 ,4266 ,3281 ,2315 ,4251 ,0.43561 ,0.32181 
2015100000 ,2015 ,40421 ,福岡県 桂川町,3 ,13496 ,0 ,53 ,22 ,3520 ,2887 ,1775 ,3359 ,0.46222 ,0.41635 
2015100000 ,2015 ,40447 ,福岡県 筑前町,3 ,29306 ,0 ,124 ,35 ,8237 ,6799 ,3426 ,6537 ,0.50982 ,0.27984 
2015100000 ,2015 ,40448 ,福岡県 東峰村,3 ,2174 ,0 ,31 ,6 ,631 ,538 ,242 ,541 ,0.49861 ,0.17742 
2015100000 ,2015 ,40503 ,福岡県 大刀洗町,3 ,15138 ,0 ,62 ,22 ,4080 ,3560 ,1700 ,3081 ,0.53606 ,0.35209 
2015100000 ,2015 ,40522 ,福岡県 大木町,3 ,14176 ,1 ,53 ,21 ,4007 ,3380 ,1416 ,2888 ,0.53925 ,0.40113 
2015100000 ,2015 ,40544 ,福岡県 広川町,3 ,20183 ,1 ,75 ,26 ,5381 ,4528 ,2301 ,4164 ,0.52094 ,0.33865 
2015100000 ,2015 ,40601 ,福岡県 香春町,3 ,10861 ,0 ,55 ,21 ,2539 ,1987 ,1781 ,3166 ,0.38560 ,0.37750 
2015100000 ,2015 ,40602 ,福岡県 添田町,3 ,9924 ,0 ,71 ,20 ,2391 ,1959 ,1662 ,2813 ,0.41052 ,0.28652 
2015100000 ,2015 ,40604 ,福岡県 糸田町,3 ,9020 ,0 ,48 ,18 ,2054 ,1755 ,1418 ,2608 ,0.40225 ,0.37029 
2015100000 ,2015 ,40605 ,福岡県 川崎町,3 ,16789 ,0 ,99 ,40 ,3722 ,3159 ,2683 ,4888 ,0.39257 ,0.40609 
2015100000 ,2015 ,40608 ,福岡県 大任町,3 ,5176 ,0 ,47 ,11 ,1222 ,928 ,756 ,1546 ,0.37510 ,0.23779 
2015100000 ,2015 ,40609 ,福岡県 赤村,3 ,3022 ,0 ,28 ,7 ,789 ,630 ,433 ,806 ,0.43872 ,0.24101 
2015100000 ,2015 ,40610 ,福岡県 福智町,3 ,22871 ,0 ,160 ,57 ,5476 ,4488 ,3507 ,6310 ,0.41563 ,0.35496 
2015100000 ,2015 ,40621 ,福岡県 苅田町,3 ,34963 ,1 ,133 ,44 ,9772 ,6453 ,4116 ,7745 ,0.45450 ,0.33434 
2015100000 ,2015 ,40625 ,福岡県 みやこ町,3 ,20243 ,0 ,127 ,30 ,5215 ,4052 ,3027 ,5660 ,0.41722 ,0.23715 
2015100000 ,2015 ,40642 ,福岡県 吉富町,3 ,6627 ,0 ,34 ,12 ,1703 ,1463 ,832 ,1572 ,0.48204 ,0.34328 
2015100000 ,2015 ,40646 ,福岡県 上毛町,3 ,7458 ,0 ,52 ,14 ,2004 ,1646 ,988 ,1816 ,0.47545 ,0.26834 
2015100000 ,2015 ,40647 ,福岡県 築上町,3 ,18587 ,0 ,98 ,30 ,5204 ,3649 ,2410 ,4820 ,0.43087 ,0.30488 
2015100000 ,2015 ,41201 ,佐賀県 佐賀市,2 ,236372 ,1 ,918 ,343 ,64728 ,55389 ,27076 ,50901 ,0.52111 ,0.37327 
2015100000 ,2015 ,41202 ,佐賀県 唐津市,2 ,122785 ,0 ,697 ,229 ,32920 ,28794 ,14894 ,27203 ,0.51421 ,0.32783 
2015100000 ,2015 ,41203 ,佐賀県 鳥栖市,2 ,72902 ,1 ,231 ,90 ,20018 ,16178 ,7646 ,15289 ,0.51413 ,0.39067 
2015100000 ,2015 ,41204 ,佐賀県 多久市,2 ,19749 ,0 ,108 ,38 ,5403 ,4596 ,2534 ,4727 ,0.49297 ,0.35349 
2015100000 ,2015 ,41205 ,佐賀県 伊万里市,2 ,55238 ,1 ,257 ,95 ,15999 ,13174 ,6169 ,11578 ,0.53224 ,0.36752 
2015100000 ,2015 ,41206 ,佐賀県 武雄市,2 ,49062 ,0 ,255 ,84 ,13679 ,11675 ,5651 ,10596 ,0.52422 ,0.32980 
2015100000 ,2015 ,41207 ,佐賀県 鹿島市,2 ,29684 ,0 ,138 ,52 ,8549 ,7685 ,3126 ,6026 ,0.56050 ,0.37889 
2015100000 ,2015 ,41208 ,佐賀県 小城市,2 ,44259 ,0 ,222 ,66 ,12603 ,10706 ,4824 ,9349 ,0.53383 ,0.29648 
2015100000 ,2015 ,41209 ,佐賀県 嬉野市,2 ,27336 ,0 ,158 ,51 ,7580 ,6904 ,3260 ,6010 ,0.53461 ,0.32508 
2015100000 ,2015 ,41210 ,佐賀県 神埼市,2 ,31842 ,0 ,145 ,47 ,9111 ,7415 ,3597 ,6953 ,0.51608 ,0.32047 
2015100000 ,2015 ,41327 ,佐賀県 吉野ヶ里町,3 ,16411 ,1 ,74 ,19 ,4807 ,3617 ,1748 ,3230 ,0.52826 ,0.26146 
2015100000 ,2015 ,41341 ,佐賀県 基山町,3 ,17501 ,1 ,64 ,19 ,4812 ,3988 ,2176 ,4072 ,0.49479 ,0.29238 
2015100000 ,2015 ,41345 ,佐賀県 上峰町,3 ,9283 ,1 ,70 ,12 ,2603 ,2115 ,1001 ,2068 ,0.50562 ,0.16905 
2015100000 ,2015 ,41346 ,佐賀県 みやき町,3 ,25278 ,0 ,152 ,34 ,6721 ,5429 ,3583 ,6280 ,0.46366 ,0.22507 
2015100000 ,2015 ,41387 ,佐賀県 玄海町,3 ,5902 ,1 ,76 ,13 ,2015 ,1426 ,586 ,1034 ,0.57967 ,0.17016 
2015100000 ,2015 ,41401 ,佐賀県 有田町,3 ,20148 ,0 ,98 ,28 ,5523 ,4962 ,2429 ,4455 ,0.52692 ,0.28077 
2015100000 ,2015 ,41423 ,佐賀県 大町町,3 ,6777 ,0 ,36 ,11 ,1709 ,1466 ,993 ,1839 ,0.44357 ,0.31549 
2015100000 ,2015 ,41424 ,佐賀県 江北町,3 ,9583 ,0 ,50 ,12 ,2770 ,2389 ,1005 ,2039 ,0.53952 ,0.24104 
2015100000 ,2015 ,41425 ,佐賀県 白石町,3 ,23941 ,0 ,144 ,38 ,7123 ,6286 ,2366 ,4947 ,0.55960 ,0.26341 
2015100000 ,2015 ,41441 ,佐賀県 太良町,3 ,8779 ,0 ,54 ,15 ,2671 ,2326 ,931 ,1808 ,0.56265 ,0.27458 
2015100000 ,2015 ,42201 ,長崎県 長崎市,2 ,429508 ,1 ,2063 ,794 ,110574 ,94553 ,55197 ,105575 ,0.47246 ,0.38505 
2015100000 ,2015 ,42202 ,長崎県 佐世保市,2 ,255439 ,1 ,1175 ,438 ,68295 ,54774 ,32059 ,61223 ,0.47220 ,0.37265 
2015100000 ,2015 ,42203 ,長崎県 島原市,2 ,45436 ,0 ,232 ,95 ,11770 ,10756 ,6030 ,10597 ,0.50372 ,0.40907 
2015100000 ,2015 ,42204 ,長崎県 諫早市,2 ,138078 ,1 ,639 ,232 ,37662 ,31740 ,17384 ,32019 ,0.49781 ,0.36329 
2015100000 ,2015 ,42205 ,長崎県 大村市,2 ,92757 ,1 ,381 ,156 ,25378 ,20746 ,9844 ,19847 ,0.51107 ,0.41093 
2015100000 ,2015 ,42207 ,長崎県 平戸市,2 ,31920 ,0 ,283 ,63 ,8787 ,7002 ,4148 ,8166 ,0.46163 ,0.22285 
2015100000 ,2015 ,42208 ,長崎県 松浦市,2 ,23309 ,0 ,203 ,54 ,6688 ,5247 ,2849 ,5373 ,0.49407 ,0.26785 
2015100000 ,2015 ,42209 ,長崎県 対馬市,2 ,31457 ,0 ,331 ,72 ,9273 ,6206 ,3917 ,7923 ,0.43924 ,0.21806 
2015100000 ,2015 ,42210 ,長崎県 壱岐市,2 ,27103 ,0 ,223 ,65 ,7639 ,5913 ,3302 ,6490 ,0.47674 ,0.28917 
2015100000 ,2015 ,42211 ,長崎県 五島市,2 ,37327 ,0 ,302 ,82 ,9396 ,7634 ,5635 ,10133 ,0.42967 ,0.27068 
2015100000 ,2015 ,42212 ,長崎県 西海市,2 ,28691 ,0 ,215 ,65 ,8264 ,6132 ,3722 ,6606 ,0.48139 ,0.30386 
2015100000 ,2015 ,42213 ,長崎県 雲仙市,2 ,44115 ,0 ,286 ,97 ,12641 ,11235 ,5119 ,9157 ,0.55095 ,0.33905 
2015100000 ,2015 ,42214 ,長崎県 南島原市,2 ,46535 ,0 ,322 ,98 ,12424 ,11092 ,6285 ,11021 ,0.50161 ,0.30475 
2015100000 ,2015 ,42307 ,長崎県 長与町,3 ,42548 ,1 ,125 ,44 ,11690 ,9261 ,4648 ,9732 ,0.48760 ,0.35332 
2015100000 ,2015 ,42308 ,長崎県 時津町,3 ,29804 ,1 ,102 ,36 ,8090 ,6608 ,3470 ,6554 ,0.50205 ,0.35686 
2015100000 ,2015 ,42321 ,長崎県 東彼杵町,3 ,8298 ,0 ,53 ,13 ,2397 ,2061 ,1012 ,1882 ,0.52270 ,0.24952 
2015100000 ,2015 ,42322 ,長崎県 川棚町,3 ,14067 ,0 ,58 ,21 ,3716 ,3274 ,1838 ,3106 ,0.51317 ,0.36870 
2015100000 ,2015 ,42323 ,長崎県 波佐見町,3 ,14891 ,0 ,60 ,21 ,4422 ,3892 ,1560 ,2902 ,0.57286 ,0.35630 
2015100000 ,2015 ,42383 ,長崎県 小値賀町,3 ,2560 ,0 ,29 ,6 ,717 ,522 ,354 ,738 ,0.41429 ,0.21034 
2015100000 ,2015 ,42391 ,長崎県 佐々町,3 ,13626 ,0 ,60 ,16 ,3647 ,3218 ,1583 ,2856 ,0.52980 ,0.27288 
2015100000 ,2015 ,42411 ,長崎県 新上五島町,3 ,19718 ,0 ,178 ,35 ,4943 ,3612 ,3188 ,5859 ,0.38137 ,0.19596 
2015100000 ,2015 ,43100 ,熊本県 熊本市,1 ,740822 ,1 ,3082 ,1271 ,189996 ,167152 ,80296 ,150611 ,0.52603 ,0.41258 
2015100000 ,2015 ,43202 ,熊本県 八代市,2 ,127472 ,0 ,607 ,222 ,33103 ,29568 ,16667 ,29647 ,0.49933 ,0.36614 
2015100000 ,2015 ,43203 ,熊本県 人吉市,2 ,33880 ,0 ,155 ,65 ,8613 ,7885 ,4476 ,8018 ,0.49582 ,0.42027 
2015100000 ,2015 ,43204 ,熊本県 荒尾市,2 ,53407 ,0 ,207 ,98 ,13151 ,10945 ,7794 ,13789 ,0.44251 ,0.47104 
2015100000 ,2015 ,43205 ,熊本県 水俣市,2 ,25411 ,0 ,149 ,51 ,6347 ,5395 ,3773 ,6837 ,0.44106 ,0.33958 
2015100000 ,2015 ,43206 ,熊本県 玉名市,2 ,66782 ,0 ,306 ,117 ,17726 ,14911 ,8729 ,15933 ,0.48343 ,0.38298 
2015100000 ,2015 ,43208 ,熊本県 山鹿市,2 ,52264 ,0 ,297 ,102 ,14180 ,12566 ,6661 ,11783 ,0.51608 ,0.34298 
2015100000 ,2015 ,43210 ,熊本県 菊池市,2 ,48167 ,0 ,288 ,98 ,13451 ,11489 ,5845 ,10202 ,0.52967 ,0.33889 
2015100000 ,2015 ,43211 ,熊本県 宇土市,2 ,37026 ,0 ,148 ,63 ,10037 ,8376 ,4844 ,8367 ,0.50027 ,0.42481 
2015100000 ,2015 ,43212 ,熊本県 上天草市,2 ,27006 ,0 ,169 ,56 ,6908 ,5803 ,3995 ,7073 ,0.45068 ,0.32920 
2015100000 ,2015 ,43213 ,熊本県 宇城市,2 ,59756 ,0 ,286 ,97 ,16108 ,14087 ,7563 ,13511 ,0.51044 ,0.33858 
2015100000 ,2015 ,43214 ,熊本県 阿蘇市,2 ,27018 ,0 ,192 ,52 ,7437 ,6580 ,3425 ,6141 ,0.51725 ,0.27069 
2015100000 ,2015 ,43215 ,熊本県 天草市,2 ,82739 ,0 ,538 ,167 ,21131 ,18163 ,12206 ,21399 ,0.45910 ,0.31014 
2015100000 ,2015 ,43216 ,熊本県 合志市,2 ,58370 ,1 ,190 ,88 ,15140 ,12556 ,6859 ,12065 ,0.50997 ,0.46372 
2015100000 ,2015 ,43348 ,熊本県 美里町,3 ,10333 ,0 ,69 ,19 ,2745 ,2271 ,1557 ,2788 ,0.44890 ,0.27326 
2015100000 ,2015 ,43364 ,熊本県 玉東町,3 ,5265 ,0 ,30 ,8 ,1485 ,1287 ,633 ,1135 ,0.53138 ,0.26403 
2015100000 ,2015 ,43367 ,熊本県 南関町,3 ,9786 ,0 ,60 ,18 ,2728 ,2155 ,1316 ,2449 ,0.46807 ,0.29362 
2015100000 ,2015 ,43368 ,熊本県 長洲町,3 ,15889 ,1 ,60 ,21 ,4502 ,3187 ,2194 ,3962 ,0.44580 ,0.35500 
2015100000 ,2015 ,43369 ,熊本県 和水町,3 ,10191 ,0 ,65 ,17 ,2728 ,2319 ,1469 ,2628 ,0.46877 ,0.26380 
2015100000 ,2015 ,43403 ,熊本県 大津町,3 ,33452 ,1 ,129 ,44 ,9613 ,7396 ,3197 ,6311 ,0.53958 ,0.33953 
2015100000 ,2015 ,43404 ,熊本県 菊陽町,3 ,40984 ,1 ,135 ,47 ,11257 ,8773 ,3821 ,7537 ,0.53789 ,0.34519 
2015100000 ,2015 ,43423 ,熊本県 南小国町,3 ,4048 ,0 ,37 ,7 ,1276 ,1095 ,399 ,820 ,0.57180 ,0.19407 
2015100000 ,2015 ,43424 ,熊本県 小国町,3 ,7187 ,0 ,58 ,13 ,2122 ,1899 ,841 ,1510 ,0.55705 ,0.23103 
2015100000 ,2015 ,43425 ,熊本県 産山村,3 ,1510 ,0 ,21 ,3 ,479 ,361 ,196 ,295 ,0.55030 ,0.15640 
2015100000 ,2015 ,43428 ,熊本県 高森町,3 ,6325 ,0 ,47 ,11 ,1762 ,1499 ,831 ,1502 ,0.49950 ,0.24043 
2015100000 ,2015 ,43432 ,熊本県 西原村,3 ,6802 ,0 ,40 ,10 ,2060 ,1742 ,688 ,1254 ,0.58144 ,0.24129 
2015100000 ,2015 ,43433 ,熊本県 南阿蘇村,3 ,11503 ,0 ,83 ,18 ,3064 ,2583 ,1893 ,2737 ,0.48553 ,0.21781 
2015100000 ,2015 ,43441 ,熊本県 御船町,3 ,17237 ,0 ,69 ,26 ,4718 ,4090 ,2227 ,3845 ,0.51544 ,0.37846 
2015100000 ,2015 ,43442 ,熊本県 嘉島町,3 ,9054 ,1 ,45 ,13 ,2575 ,2052 ,972 ,1999 ,0.50654 ,0.29663 
2015100000 ,2015 ,43443 ,熊本県 益城町,3 ,33611 ,1 ,109 ,42 ,9143 ,7493 ,3866 ,7274 ,0.50742 ,0.38567 
2015100000 ,2015 ,43444 ,熊本県 甲佐町,3 ,10717 ,0 ,58 ,20 ,2933 ,2513 ,1341 ,2486 ,0.50270 ,0.34655 
2015100000 ,2015 ,43447 ,熊本県 山都町,3 ,15149 ,0 ,125 ,32 ,4547 ,3830 ,1939 ,3444 ,0.52653 ,0.25902 
2015100000 ,2015 ,43468 ,熊本県 氷川町,3 ,11994 ,0 ,64 ,19 ,3274 ,2845 ,1467 ,2742 ,0.50922 ,0.30218 
2015100000 ,2015 ,43482 ,熊本県 芦北町,3 ,17661 ,0 ,102 ,29 ,4413 ,3832 ,2858 ,4657 ,0.45141 ,0.28795 
2015100000 ,2015 ,43484 ,熊本県 津奈木町,3 ,4673 ,0 ,33 ,8 ,1233 ,1033 ,663 ,1219 ,0.45870 ,0.24924 
2015100000 ,2015 ,43501 ,熊本県 錦町,3 ,10766 ,0 ,55 ,18 ,2994 ,2732 ,1212 ,2119 ,0.56318 ,0.33761 
2015100000 ,2015 ,43505 ,熊本県 多良木町,3 ,9791 ,0 ,63 ,22 ,2728 ,2343 ,1217 ,2251 ,0.51001 ,0.35016 
2015100000 ,2015 ,43506 ,熊本県 湯前町,3 ,3985 ,0 ,31 ,8 ,1091 ,982 ,519 ,943 ,0.51013 ,0.26433 
2015100000 ,2015 ,43507 ,熊本県 水上村,3 ,2232 ,0 ,28 ,5 ,596 ,506 ,288 ,548 ,0.48008 ,0.18214 
2015100000 ,2015 ,43510 ,熊本県 相良村,3 ,4468 ,0 ,33 ,8 ,1268 ,1065 ,541 ,1042 ,0.50546 ,0.25378 
2015100000 ,2015 ,43511 ,熊本県 五木村,3 ,1055 ,0 ,30 ,3 ,314 ,201 ,151 ,308 ,0.39489 ,0.09571 
2015100000 ,2015 ,43512 ,熊本県 山江村,3 ,3422 ,0 ,31 ,8 ,915 ,861 ,363 ,679 ,0.55909 ,0.25490 
2015100000 ,2015 ,43513 ,熊本県 球磨村,3 ,3698 ,0 ,40 ,8 ,983 ,794 ,539 ,981 ,0.44732 ,0.20854 
2015100000 ,2015 ,43514 ,熊本県 あさぎり町,3 ,15523 ,0 ,101 ,33 ,4120 ,3939 ,1917 ,3352 ,0.54026 ,0.33201 
2015100000 ,2015 ,43531 ,熊本県 苓北町,3 ,7739 ,1 ,54 ,14 ,2018 ,1650 ,1184 ,1986 ,0.45380 ,0.26103 
2015100000 ,2015 ,44201 ,大分県 大分市,2 ,478146 ,1 ,1649 ,673 ,132318 ,104022 ,56057 ,105278 ,0.49700 ,0.40801 
2015100000 ,2015 ,44202 ,大分県 別府市,2 ,122138 ,1 ,471 ,244 ,29494 ,26976 ,16775 ,30674 ,0.46793 ,0.51890 
2015100000 ,2015 ,44203 ,大分県 中津市,2 ,83965 ,1 ,413 ,151 ,23942 ,18385 ,9119 ,18423 ,0.49948 ,0.36500 
2015100000 ,2015 ,44204 ,大分県 日田市,2 ,66523 ,0 ,377 ,123 ,18478 ,15766 ,8007 ,14717 ,0.51721 ,0.32573 
2015100000 ,2015 ,44205 ,大分県 佐伯市,2 ,72211 ,0 ,444 ,128 ,18532 ,15240 ,10309 ,19365 ,0.44040 ,0.28838 
2015100000 ,2015 ,44206 ,大分県 臼杵市,2 ,38748 ,0 ,216 ,70 ,10268 ,8199 ,5682 ,10212 ,0.44533 ,0.32255 
2015100000 ,2015 ,44207 ,大分県 津久見市,2 ,17969 ,0 ,112 ,33 ,4738 ,3432 ,2668 ,5307 ,0.39272 ,0.29185 
2015100000 ,2015 ,44208 ,大分県 竹田市,2 ,22332 ,0 ,181 ,51 ,6335 ,5433 ,2915 ,5511 ,0.49644 ,0.27854 
2015100000 ,2015 ,44209 ,大分県 豊後高田市,2 ,22853 ,0 ,171 ,44 ,6050 ,4913 ,3226 ,5830 ,0.45732 ,0.25496 
2015100000 ,2015 ,44210 ,大分県 杵築市,2 ,30185 ,0 ,191 ,55 ,8366 ,6359 ,3886 ,7331 ,0.46450 ,0.28474 
2015100000 ,2015 ,44211 ,大分県 宇佐市,2 ,56258 ,0 ,291 ,109 ,15130 ,12399 ,7375 ,13923 ,0.47105 ,0.37577 
2015100000 ,2015 ,44212 ,大分県 豊後大野市,2 ,36584 ,0 ,259 ,80 ,9717 ,8183 ,5094 ,9422 ,0.46481 ,0.31004 
2015100000 ,2015 ,44213 ,大分県 由布市,2 ,34262 ,0 ,190 ,58 ,9281 ,7674 ,4344 ,7982 ,0.49016 ,0.30636 
2015100000 ,2015 ,44214 ,大分県 国東市,2 ,28647 ,0 ,238 ,53 ,7821 ,6184 ,4165 ,7444 ,0.45377 ,0.22376 
2015100000 ,2015 ,44322 ,大分県 姫島村,3 ,1991 ,0 ,21 ,4 ,486 ,419 ,339 ,576 ,0.42111 ,0.17703 
2015100000 ,2015 ,44341 ,大分県 日出町,3 ,28058 ,1 ,103 ,37 ,7741 ,6383 ,3450 ,6267 ,0.50458 ,0.36160 
2015100000 ,2015 ,44461 ,大分県 九重町,3 ,9645 ,0 ,80 ,25 ,2853 ,2266 ,1138 ,2314 ,0.49476 ,0.31507 
2015100000 ,2015 ,44462 ,大分県 玖珠町,3 ,15823 ,0 ,88 ,23 ,4757 ,3650 ,1804 ,3607 ,0.50296 ,0.26629 
2015100000 ,2015 ,45201 ,宮崎県 宮崎市,2 ,401138 ,1 ,1600 ,690 ,103962 ,92330 ,45835 ,83880 ,0.52398 ,0.43099 
2015100000 ,2015 ,45202 ,宮崎県 都城市,2 ,165029 ,1 ,808 ,284 ,43310 ,37573 ,20244 ,36694 ,0.50592 ,0.35106 
2015100000 ,2015 ,45203 ,宮崎県 延岡市,2 ,125159 ,0 ,578 ,219 ,32078 ,27077 ,16860 ,29890 ,0.47531 ,0.37915 
2015100000 ,2015 ,45204 ,宮崎県 日南市,2 ,54090 ,0 ,281 ,98 ,13867 ,11525 ,7855 ,13676 ,0.45732 ,0.34648 
2015100000 ,2015 ,45205 ,宮崎県 小林市,2 ,46221 ,0 ,279 ,88 ,12264 ,11262 ,5659 ,10295 ,0.52243 ,0.31470 
2015100000 ,2015 ,45206 ,宮崎県 日向市,2 ,61761 ,0 ,309 ,109 ,16682 ,14262 ,7605 ,13463 ,0.51441 ,0.35393 
2015100000 ,2015 ,45207 ,宮崎県 串間市,2 ,18779 ,0 ,118 ,43 ,4857 ,4268 ,2665 ,4582 ,0.48226 ,0.35895 
2015100000 ,2015 ,45208 ,宮崎県 西都市,2 ,30683 ,0 ,174 ,59 ,8318 ,7332 ,3773 ,6740 ,0.52103 ,0.33678 
2015100000 ,2015 ,45209 ,宮崎県 えびの市,2 ,19538 ,0 ,116 ,40 ,5238 ,4407 ,2607 ,4654 ,0.48637 ,0.34022 
2015100000 ,2015 ,45341 ,宮崎県 三股町,3 ,25404 ,0 ,102 ,42 ,6567 ,5868 ,2859 ,5440 ,0.51892 ,0.40963 
2015100000 ,2015 ,45361 ,宮崎県 高原町,3 ,9300 ,0 ,61 ,17 ,2647 ,2210 ,1235 ,2174 ,0.50411 ,0.26873 
2015100000 ,2015 ,45382 ,宮崎県 国富町,3 ,19606 ,1 ,94 ,31 ,5326 ,4885 ,2485 ,4320 ,0.53069 ,0.32871 
2015100000 ,2015 ,45383 ,宮崎県 綾町,3 ,7345 ,0 ,60 ,14 ,2034 ,1808 ,844 ,1568 ,0.53555 ,0.22575 
2015100000 ,2015 ,45401 ,宮崎県 高鍋町,3 ,21025 ,1 ,82 ,29 ,5508 ,4872 ,2655 ,4601 ,0.51430 ,0.35237 
2015100000 ,2015 ,45402 ,宮崎県 新富町,3 ,17373 ,0 ,93 ,28 ,5351 ,4144 ,1900 ,3416 ,0.54815 ,0.29666 
2015100000 ,2015 ,45403 ,宮崎県 西米良村,3 ,1089 ,0 ,27 ,3 ,294 ,261 ,141 ,241 ,0.51992 ,0.10943 
2015100000 ,2015 ,45404 ,宮崎県 木城町,3 ,5231 ,1 ,43 ,11 ,1415 ,1257 ,650 ,1135 ,0.52550 ,0.24942 
2015100000 ,2015 ,45405 ,宮崎県 川南町,3 ,16109 ,0 ,86 ,25 ,4629 ,4008 ,1910 ,3279 ,0.55002 ,0.29453 
2015100000 ,2015 ,45406 ,宮崎県 都農町,3 ,10391 ,0 ,68 ,19 ,2891 ,2477 ,1317 ,2322 ,0.51615 ,0.28171 
2015100000 ,2015 ,45421 ,宮崎県 門川町,3 ,18183 ,0 ,82 ,30 ,4868 ,4223 ,2396 ,4090 ,0.50800 ,0.35976 
2015100000 ,2015 ,45429 ,宮崎県 諸塚村,3 ,1739 ,0 ,36 ,6 ,560 ,427 ,169 ,367 ,0.53778 ,0.15385 
2015100000 ,2015 ,45430 ,宮崎県 椎葉村,3 ,2808 ,0 ,56 ,11 ,916 ,547 ,322 ,682 ,0.44508 ,0.20071 
2015100000 ,2015 ,45431 ,宮崎県 美郷町,3 ,5480 ,0 ,85 ,13 ,1549 ,1145 ,825 ,1470 ,0.43786 ,0.14994 
2015100000 ,2015 ,45441 ,宮崎県 高千穂町,3 ,12755 ,0 ,82 ,22 ,3632 ,3067 ,1631 ,2904 ,0.51365 ,0.27096 
2015100000 ,2015 ,45442 ,宮崎県 日之影町,3 ,3946 ,0 ,52 ,9 ,1217 ,1000 ,452 ,867 ,0.53562 ,0.17083 
2015100000 ,2015 ,45443 ,宮崎県 五ヶ瀬町,3 ,3887 ,0 ,41 ,7 ,1121 ,900 ,470 ,852 ,0.51370 ,0.17718 
2015100000 ,2015 ,46201 ,鹿児島県 鹿児島市,2 ,599814 ,1 ,2405 ,1092 ,150230 ,133474 ,66680 ,130078 ,0.50644 ,0.45409 
2015100000 ,2015 ,46203 ,鹿児島県 鹿屋市,2 ,103608 ,0 ,477 ,181 ,26903 ,22223 ,12139 ,22377 ,0.49827 ,0.37851 
2015100000 ,2015 ,46204 ,鹿児島県 枕崎市,2 ,22046 ,0 ,112 ,40 ,5511 ,5170 ,3202 ,5715 ,0.47497 ,0.35746 
2015100000 ,2015 ,46206 ,鹿児島県 阿久根市,2 ,21198 ,0 ,123 ,46 ,5552 ,4756 ,3123 ,5428 ,0.46701 ,0.37470 
2015100000 ,2015 ,46208 ,鹿児島県 出水市,2 ,53758 ,0 ,259 ,87 ,14197 ,12322 ,6652 ,12559 ,0.49524 ,0.33617 
2015100000 ,2015 ,46210 ,鹿児島県 指宿市,2 ,41831 ,0 ,225 ,75 ,10920 ,10233 ,5384 ,9715 ,0.51298 ,0.33407 
2015100000 ,2015 ,46213 ,鹿児島県 西之表市,2 ,15967 ,0 ,123 ,33 ,4666 ,3968 ,1802 ,3377 ,0.54023 ,0.26688 
2015100000 ,2015 ,46214 ,鹿児島県 垂水市,2 ,15520 ,0 ,106 ,29 ,4030 ,3392 ,2284 ,4235 ,0.44474 ,0.27367 
2015100000 ,2015 ,46215 ,鹿児島県 薩摩川内市,2 ,96076 ,0 ,541 ,167 ,26303 ,20606 ,11948 ,22535 ,0.47764 ,0.30882 
2015100000 ,2015 ,46216 ,鹿児島県 日置市,2 ,49249 ,0 ,268 ,85 ,12371 ,10467 ,7082 ,12416 ,0.45741 ,0.31801 
2015100000 ,2015 ,46217 ,鹿児島県 曽於市,2 ,36557 ,0 ,255 ,71 ,9768 ,8265 ,5056 ,9298 ,0.47059 ,0.27782 
2015100000 ,2015 ,46218 ,鹿児島県 霧島市,2 ,125857 ,1 ,595 ,195 ,31975 ,26663 ,15336 ,27420 ,0.49300 ,0.32718 
2015100000 ,2015 ,46219 ,鹿児島県 いちき串木野市,2 ,29282 ,0 ,174 ,49 ,7610 ,6398 ,4105 ,7457 ,0.46178 ,0.28094 
